2022-12-30 17:21:23,720 DEBUG y: 0 x: 3
2022-12-30 17:21:23,901 DEBUG y: 0 x: 4
2022-12-30 17:21:24,802 DEBUG y: 0 x: 5
2022-12-30 17:21:25,689 DEBUG y: 0 x: 6
2022-12-30 17:21:25,900 DEBUG y: 0 x: 7
2022-12-30 17:21:26,031 DEBUG y: 0 x: 8
2022-12-30 17:21:26,242 DEBUG y: 0 x: 9
2022-12-30 17:21:26,364 DEBUG y: 0 x: 10
2022-12-30 17:21:28,247 DEBUG y: 0 x: 6
2022-12-30 17:21:28,431 DEBUG y: 0 x: 7
2022-12-30 17:21:29,411 DEBUG y: 0 x: 8
2022-12-30 17:21:29,694 DEBUG y: 0 x: 9
2022-12-30 17:21:32,353 DEBUG y: 0 x: 10
2023-01-01 12:38:31,638 INFO begin
2023-01-01 12:38:32,496 DEBUG y: 0 x: 0
2023-01-01 12:38:32,605 DEBUG y: 0 x: 1
2023-01-01 12:38:32,755 DEBUG y: 0 x: 2
2023-01-01 12:38:32,897 DEBUG y: 0 x: 3
2023-01-01 12:38:33,098 DEBUG y: 0 x: 4
2023-01-01 12:38:33,133 DEBUG y: 0 x: 5
2023-01-01 12:38:33,704 DEBUG y: 0 x: 6
2023-01-01 12:38:33,803 DEBUG y: 0 x: 7
2023-01-01 12:38:33,883 DEBUG y: 0 x: 8
2023-01-01 12:38:34,014 DEBUG y: 0 x: 9
2023-01-01 12:38:34,110 DEBUG y: 0 x: 10
2023-01-01 12:38:34,240 DEBUG y: 0 x: 11
2023-01-01 12:38:34,865 DEBUG y: 1 x: 0
2023-01-01 12:38:34,985 DEBUG y: 1 x: 1
2023-01-01 12:38:35,053 DEBUG y: 1 x: 2
2023-01-01 12:38:35,147 DEBUG y: 1 x: 3
2023-01-01 12:38:35,219 DEBUG y: 1 x: 4
2023-01-01 12:38:35,380 DEBUG y: 1 x: 5
2023-01-01 12:38:35,453 DEBUG y: 1 x: 6
2023-01-01 12:38:35,565 DEBUG y: 1 x: 7
2023-01-01 12:38:35,795 DEBUG y: 1 x: 8
2023-01-01 12:38:35,874 DEBUG y: 1 x: 9
2023-01-01 12:38:36,003 DEBUG y: 1 x: 10
2023-01-01 12:38:36,165 DEBUG y: 1 x: 11
2023-01-01 12:38:36,293 DEBUG y: 1 x: 12
2023-01-01 12:38:36,392 DEBUG y: 1 x: 13
2023-01-01 12:38:36,524 DEBUG y: 1 x: 14
2023-01-01 12:38:36,661 DEBUG y: 1 x: 15
2023-01-01 12:38:36,911 DEBUG y: 1 x: 16
2023-01-01 12:38:37,865 DEBUG y: 2 x: 0
2023-01-01 12:38:37,951 DEBUG y: 2 x: 1
2023-01-01 12:38:38,056 DEBUG y: 2 x: 2
2023-01-01 12:38:38,212 DEBUG y: 2 x: 3
2023-01-01 12:38:38,544 DEBUG y: 2 x: 4
2023-01-01 12:38:38,830 DEBUG y: 2 x: 5
2023-01-01 12:38:39,115 DEBUG y: 2 x: 6
2023-01-01 12:38:39,197 DEBUG y: 2 x: 7
2023-01-01 12:38:39,324 DEBUG y: 2 x: 8
2023-01-01 12:38:39,523 DEBUG y: 2 x: 9
2023-01-01 12:38:39,610 DEBUG y: 2 x: 10
2023-01-01 12:38:40,316 DEBUG y: 2 x: 11
2023-01-01 12:38:40,515 DEBUG y: 2 x: 12
2023-01-01 12:39:26,651 INFO begin
2023-01-01 12:39:27,741 DEBUG h
2023-01-01 12:39:27,741 DEBUG y: 0 x: 0
2023-01-01 12:39:28,213 DEBUG e
2023-01-01 12:39:28,214 DEBUG y: 0 x: 1
2023-01-01 12:39:28,421 DEBUG e
2023-01-01 12:39:28,421 DEBUG y: 0 x: 2
2023-01-01 12:39:28,597 DEBUG l
2023-01-01 12:39:28,597 DEBUG y: 0 x: 3
2023-01-01 12:39:28,784 DEBUG o
2023-01-01 12:39:28,784 DEBUG y: 0 x: 4
2023-01-01 12:39:29,045 DEBUG  
2023-01-01 12:39:29,045 DEBUG y: 0 x: 5
2023-01-01 12:39:29,177 DEBUG w
2023-01-01 12:39:29,177 DEBUG y: 0 x: 6
2023-01-01 12:39:29,281 DEBUG o
2023-01-01 12:39:29,281 DEBUG y: 0 x: 7
2023-01-01 12:39:29,359 DEBUG r
2023-01-01 12:39:29,359 DEBUG y: 0 x: 8
2023-01-01 12:39:29,483 DEBUG l
2023-01-01 12:39:29,483 DEBUG y: 0 x: 9
2023-01-01 12:39:29,556 DEBUG d
2023-01-01 12:39:29,556 DEBUG y: 0 x: 10
2023-01-01 12:39:30,729 DEBUG 

2023-01-01 12:39:30,729 DEBUG y: 0 x: 11
2023-01-01 12:39:32,382 DEBUG g
2023-01-01 12:39:32,382 DEBUG y: 1 x: 0
2023-01-01 12:39:32,526 DEBUG o
2023-01-01 12:39:32,526 DEBUG y: 1 x: 1
2023-01-01 12:39:32,705 DEBUG o
2023-01-01 12:39:32,705 DEBUG y: 1 x: 2
2023-01-01 12:39:32,811 DEBUG d
2023-01-01 12:39:32,811 DEBUG y: 1 x: 3
2023-01-01 12:39:32,914 DEBUG  
2023-01-01 12:39:32,914 DEBUG y: 1 x: 4
2023-01-01 12:39:33,372 DEBUG l
2023-01-01 12:39:33,372 DEBUG y: 1 x: 5
2023-01-01 12:39:33,554 DEBUG o
2023-01-01 12:39:33,554 DEBUG y: 1 x: 6
2023-01-01 12:39:33,735 DEBUG r
2023-01-01 12:39:33,735 DEBUG y: 1 x: 7
2023-01-01 12:39:34,046 DEBUG d
2023-01-01 12:39:34,046 DEBUG y: 1 x: 8
2023-01-01 12:39:34,713 DEBUG 259
2023-01-01 12:39:36,883 DEBUG 258
2023-01-01 12:39:38,051 DEBUG 260
2023-01-01 12:39:39,001 DEBUG 261
2023-01-01 12:39:41,742 DEBUG 259
2023-01-01 12:39:57,374 INFO begin
2023-01-01 12:39:58,013 DEBUG h
2023-01-01 12:39:58,013 DEBUG y: 0 x: 0
2023-01-01 12:39:58,085 DEBUG e
2023-01-01 12:39:58,085 DEBUG y: 0 x: 1
2023-01-01 12:39:58,246 DEBUG l
2023-01-01 12:39:58,246 DEBUG y: 0 x: 2
2023-01-01 12:39:58,396 DEBUG l
2023-01-01 12:39:58,396 DEBUG y: 0 x: 3
2023-01-01 12:39:58,557 DEBUG o
2023-01-01 12:39:58,557 DEBUG y: 0 x: 4
2023-01-01 12:39:58,713 DEBUG  
2023-01-01 12:39:58,713 DEBUG y: 0 x: 5
2023-01-01 12:39:58,967 DEBUG w
2023-01-01 12:39:58,967 DEBUG y: 0 x: 6
2023-01-01 12:39:59,051 DEBUG o
2023-01-01 12:39:59,051 DEBUG y: 0 x: 7
2023-01-01 12:39:59,128 DEBUG r
2023-01-01 12:39:59,128 DEBUG y: 0 x: 8
2023-01-01 12:39:59,251 DEBUG l
2023-01-01 12:39:59,252 DEBUG y: 0 x: 9
2023-01-01 12:39:59,362 DEBUG d
2023-01-01 12:39:59,362 DEBUG y: 0 x: 10
2023-01-01 12:39:59,447 DEBUG  
2023-01-01 12:39:59,447 DEBUG y: 0 x: 11
2023-01-01 12:39:59,953 DEBUG 263
2023-01-01 12:40:00,278 DEBUG 

2023-01-01 12:40:00,278 DEBUG y: 0 x: 11
2023-01-01 12:40:00,528 DEBUG w
2023-01-01 12:40:00,528 DEBUG y: 1 x: 0
2023-01-01 12:40:00,640 DEBUG h
2023-01-01 12:40:00,640 DEBUG y: 1 x: 1
2023-01-01 12:40:00,790 DEBUG a
2023-01-01 12:40:00,790 DEBUG y: 1 x: 2
2023-01-01 12:40:00,943 DEBUG t
2023-01-01 12:40:00,943 DEBUG y: 1 x: 3
2023-01-01 12:40:01,144 DEBUG  
2023-01-01 12:40:01,144 DEBUG y: 1 x: 4
2023-01-01 12:40:01,462 DEBUG i
2023-01-01 12:40:01,462 DEBUG y: 1 x: 5
2023-01-01 12:40:01,516 DEBUG s
2023-01-01 12:40:01,516 DEBUG y: 1 x: 6
2023-01-01 12:40:01,621 DEBUG  
2023-01-01 12:40:01,621 DEBUG y: 1 x: 7
2023-01-01 12:40:01,773 DEBUG g
2023-01-01 12:40:01,773 DEBUG y: 1 x: 8
2023-01-01 12:40:01,819 DEBUG o
2023-01-01 12:40:01,819 DEBUG y: 1 x: 9
2023-01-01 12:40:01,963 DEBUG i
2023-01-01 12:40:01,963 DEBUG y: 1 x: 10
2023-01-01 12:40:02,135 DEBUG n
2023-01-01 12:40:02,136 DEBUG y: 1 x: 11
2023-01-01 12:40:02,318 DEBUG g
2023-01-01 12:40:02,318 DEBUG y: 1 x: 12
2023-01-01 12:40:02,424 DEBUG  
2023-01-01 12:40:02,424 DEBUG y: 1 x: 13
